unique,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
9091,02-09-2012 03:00,3,0,0,1,27.06,29.545,89,6.0032,9,33,42
9092,02-09-2012 04:00,3,0,0,1,27.06,29.545,89,0,7,15,22
9093,02-09-2012 05:00,3,0,0,1,27.06,29.545,89,0,2,10,12
9094,02-09-2012 06:00,3,0,0,2,27.06,29.545,89,0,2,13,15
9095,02-09-2012 07:00,3,0,0,1,27.06,29.545,94,6.0032,13,29,42
9096,02-09-2012 08:00,3,0,0,1,27.88,31.82,89,6.0032,30,99,129
9097,02-09-2012 09:00,3,0,0,2,28.7,33.335,84,0,88,144,232
9098,02-09-2012 10:00,3,0,0,2,29.52,34.85,79,0,158,230,388
9099,02-09-2012 11:00,3,0,0,2,30.34,34.85,70,0,226,263,489
9100,02-09-2012 12:00,3,0,0,3,30.34,34.85,70,0,248,297,545
9101,02-09-2012 13:00,3,0,0,3,29.52,34.85,74,6.0032,263,230,493
9102,02-09-2012 14:00,3,0,0,3,29.52,34.85,79,6.0032,249,208,457
9103,02-09-2012 15:00,3,0,0,3,30.34,35.605,74,8.9981,179,176,355
9104,02-09-2012 16:00,3,0,0,1,30.34,34.85,70,0,222,252,474
9105,02-09-2012 17:00,3,0,0,1,31.16,36.365,66,6.0032,219,284,503
9106,02-09-2012 18:00,3,0,0,1,30.34,35.605,74,0,227,273,500
9107,02-09-2012 19:00,3,0,0,2,28.7,33.335,84,15.0013,140,152,292
9108,02-09-2012 20:00,3,0,0,2,28.7,33.335,84,11.0014,63,41,104
9109,02-09-2012 21:00,3,0,0,1,28.7,32.575,70,11.0014,79,92,171
9110,02-09-2012 22:00,3,0,0,3,27.88,31.82,83,8.9981,66,100,166
9111,02-09-2012 23:00,3,0,0,3,27.06,29.545,89,6.0032,53,70,123
9112,03-09-2012 00:00,3,1,0,2,27.06,29.545,94,0,42,62,104
9113,03-09-2012 01:00,3,1,0,2,27.88,31.82,89,11.0014,18,37,55
9114,03-09-2012 02:00,3,1,0,1,27.06,29.545,89,7.0015,10,30,40
9115,03-09-2012 03:00,3,1,0,1,27.06,29.545,89,8.9981,6,22,28
9116,03-09-2012 04:00,3,1,0,1,27.06,29.545,89,6.0032,6,5,11
9117,03-09-2012 05:00,3,1,0,1,27.06,29.545,89,0,1,3,4
9118,03-09-2012 06:00,3,1,0,1,27.06,29.545,94,0,3,12,15
9119,03-09-2012 07:00,3,1,0,1,27.88,31.82,85,0,6,37,43
9120,03-09-2012 08:00,3,1,0,2,28.7,33.335,84,7.0015,36,91,127
9121,03-09-2012 09:00,3,1,0,2,28.7,33.335,84,8.9981,71,158,229
9122,03-09-2012 10:00,3,1,0,2,30.34,35.605,74,15.0013,135,224,359
9123,03-09-2012 11:00,3,1,0,2,30.34,34.85,70,19.0012,187,272,459
9124,03-09-2012 12:00,3,1,0,2,31.16,35.605,62,19.9995,191,352,543
9125,03-09-2012 13:00,3,1,0,2,31.16,36.365,66,16.9979,209,357,566
9126,03-09-2012 14:00,3,1,0,1,30.34,34.85,70,19.9995,163,349,512
9127,03-09-2012 15:00,3,1,0,1,30.34,34.85,70,15.0013,168,281,449
9128,03-09-2012 16:00,3,1,0,1,30.34,34.85,70,15.0013,165,335,500
9129,03-09-2012 17:00,3,1,0,1,30.34,34.85,70,8.9981,181,317,498
9130,03-09-2012 18:00,3,1,0,1,30.34,34.85,66,11.0014,145,337,482
9131,03-09-2012 19:00,3,1,0,1,29.52,34.85,74,12.998,73,301,374
9132,03-09-2012 20:00,3,1,0,1,29.52,34.09,76,7.0015,78,183,261
9133,03-09-2012 21:00,3,1,0,1,29.52,34.09,76,7.0015,42,142,184
9134,03-09-2012 22:00,3,1,0,2,28.7,33.335,84,8.9981,17,104,121
9135,03-09-2012 23:00,3,1,0,2,28.7,33.335,84,16.9979,12,58,70
9136,04-09-2012 00:00,3,0,1,2,28.7,33.335,84,16.9979,10,19,29
9137,04-09-2012 01:00,3,0,1,1,27.88,31.82,82,8.9981,15,9,24
9138,04-09-2012 02:00,3,0,1,1,27.88,31.82,82,8.9981,1,4,5
9139,04-09-2012 03:00,3,0,1,2,27.06,29.545,89,6.0032,1,9,10
9140,04-09-2012 04:00,3,0,1,2,27.06,29.545,89,0,0,8,8
9141,04-09-2012 05:00,3,0,1,2,27.06,29.545,89,0,1,37,38
9142,04-09-2012 06:00,3,0,1,2,27.88,31.82,89,7.0015,7,165,172
9143,04-09-2012 07:00,3,0,1,2,27.88,31.82,89,7.0015,13,480,493
9144,04-09-2012 08:00,3,0,1,1,28.7,33.335,84,11.0014,15,617,632
9145,04-09-2012 09:00,3,0,1,2,29.52,34.85,79,15.0013,30,293,323
9146,04-09-2012 10:00,3,0,1,2,29.52,34.85,74,16.9979,42,130,172
9147,04-09-2012 11:00,3,0,1,2,30.34,34.85,70,19.0012,39,159,198
9148,04-09-2012 12:00,3,0,1,1,31.16,36.365,70,19.0012,54,233,287
9149,04-09-2012 13:00,3,0,1,1,32.8,37.88,55,30.0026,72,203,275
9150,04-09-2012 14:00,3,0,1,1,32.8,37.88,55,27.9993,72,202,274
9151,04-09-2012 15:00,3,0,1,1,32.8,38.635,59,31.0009,68,224,292
9152,04-09-2012 16:00,3,0,1,1,31.16,36.365,70,27.9993,61,397,458
9153,04-09-2012 17:00,3,0,1,1,31.16,36.365,70,23.9994,110,746,856
9154,04-09-2012 18:00,3,0,1,1,31.16,37.12,75,15.0013,94,745,839
9155,04-09-2012 19:00,3,0,1,1,31.16,36.365,70,15.0013,50,502,552
9156,04-09-2012 20:00,3,0,1,1,30.34,34.85,70,16.9979,47,338,385
9157,04-09-2012 21:00,3,0,1,1,30.34,35.605,74,16.9979,28,240,268
9158,04-09-2012 22:00,3,0,1,1,30.34,34.85,70,19.0012,25,154,179
9159,04-09-2012 23:00,3,0,1,1,29.52,34.85,74,19.9995,12,83,95
9160,05-09-2012 00:00,3,0,1,1,29.52,34.85,74,16.9979,10,27,37
9161,05-09-2012 01:00,3,0,1,1,28.7,33.335,84,12.998,2,11,13
9162,05-09-2012 02:00,3,0,1,1,28.7,33.335,84,12.998,0,9,9
9163,05-09-2012 03:00,3,0,1,1,28.7,33.335,79,19.0012,0,4,4
9164,05-09-2012 04:00,3,0,1,1,28.7,33.335,79,19.0012,2,3,5
9165,05-09-2012 05:00,3,0,1,2,28.7,33.335,79,19.9995,1,39,40
9166,05-09-2012 06:00,3,0,1,1,28.7,33.335,79,19.0012,7,203,210
9167,05-09-2012 07:00,3,0,1,2,28.7,33.335,79,16.9979,11,489,500
9168,05-09-2012 08:00,3,0,1,1,29.52,34.85,74,12.998,33,692,725
9169,05-09-2012 09:00,3,0,1,1,30.34,34.85,70,16.9979,27,263,290
9170,05-09-2012 10:00,3,0,1,2,31.16,36.365,70,11.0014,54,181,235
9171,05-09-2012 11:00,3,0,1,2,31.98,37.12,62,11.0014,61,156,217
9172,05-09-2012 12:00,3,0,1,1,31.98,38.635,70,7.0015,49,217,266
9173,05-09-2012 13:00,3,0,1,1,32.8,39.395,63,11.0014,50,184,234
9174,05-09-2012 14:00,3,0,1,1,33.62,39.395,56,7.0015,34,177,211
9175,05-09-2012 15:00,3,0,1,1,31.98,38.635,70,12.998,41,204,245
9176,05-09-2012 16:00,3,0,1,1,31.16,36.365,70,16.9979,86,344,430
9177,05-09-2012 17:00,3,0,1,1,31.16,36.365,66,16.9979,83,780,863
9178,05-09-2012 18:00,3,0,1,1,31.16,37.12,75,12.998,82,757,839
9179,05-09-2012 19:00,3,0,1,1,30.34,34.85,70,11.0014,64,598,662
9180,05-09-2012 20:00,3,0,1,1,29.52,35.605,84,11.0014,55,357,412
9181,05-09-2012 21:00,3,0,1,1,29.52,34.85,79,0,18,278,296
9182,05-09-2012 22:00,3,0,1,1,29.52,34.85,79,0,38,181,219
9183,05-09-2012 23:00,3,0,1,1,28.7,33.335,84,6.0032,24,126,150
9184,06-09-2012 00:00,3,0,1,2,28.7,33.335,84,6.0032,30,35,65
9185,06-09-2012 01:00,3,0,1,2,28.7,33.335,84,0,2,16,18
9186,06-09-2012 02:00,3,0,1,1,29.52,34.85,79,0,1,7,8
9187,06-09-2012 03:00,3,0,1,1,28.7,33.335,84,7.0015,0,9,9
9188,06-09-2012 04:00,3,0,1,2,28.7,33.335,84,6.0032,0,8,8
9189,06-09-2012 05:00,3,0,1,2,28.7,33.335,84,12.998,3,35,38
9190,06-09-2012 06:00,3,0,1,2,28.7,33.335,84,6.0032,11,189,200
9191,06-09-2012 07:00,3,0,1,2,28.7,33.335,84,7.0015,21,461,482
9192,06-09-2012 08:00,3,0,1,3,28.7,33.335,79,0,24,622,646
9193,06-09-2012 09:00,3,0,1,3,27.06,29.545,94,8.9981,8,115,123
9194,06-09-2012 10:00,3,0,1,3,27.06,29.545,94,8.9981,9,40,49
9195,06-09-2012 11:00,3,0,1,3,28.7,33.335,84,11.0014,10,52,62
9196,06-09-2012 12:00,3,0,1,2,29.52,34.85,79,15.0013,11,126,137
9197,06-09-2012 13:00,3,0,1,2,29.52,34.85,79,7.0015,39,152,191
9198,06-09-2012 14:00,3,0,1,1,30.34,35.605,74,6.0032,38,178,216
9199,06-09-2012 15:00,3,0,1,1,30.34,34.85,66,12.998,42,228,270
9200,06-09-2012 16:00,3,0,1,1,30.34,34.85,70,15.0013,42,374,416
9201,06-09-2012 17:00,3,0,1,1,30.34,34.85,70,16.9979,67,741,808
9202,06-09-2012 18:00,3,0,1,1,29.52,34.09,70,16.9979,74,761,835
9203,06-09-2012 19:00,3,0,1,1,27.88,31.82,74,16.9979,54,504,558
9204,06-09-2012 20:00,3,0,1,1,27.06,30.305,78,15.0013,50,356,406
9205,06-09-2012 21:00,3,0,1,1,26.24,28.79,89,11.0014,32,240,272
9206,06-09-2012 22:00,3,0,1,1,26.24,28.79,89,11.0014,24,193,217
9207,06-09-2012 23:00,3,0,1,1,26.24,28.79,89,11.0014,19,150,169
9208,07-09-2012 00:00,3,0,1,1,26.24,28.79,89,8.9981,17,79,96
9209,07-09-2012 01:00,3,0,1,1,25.42,28.03,88,7.0015,10,19,29
9210,07-09-2012 02:00,3,0,1,1,25.42,28.79,83,6.0032,1,10,11
9211,07-09-2012 03:00,3,0,1,1,25.42,28.79,83,6.0032,0,9,9
9212,07-09-2012 04:00,3,0,1,1,25.42,28.03,88,0,1,7,8
9213,07-09-2012 05:00,3,0,1,1,25.42,28.03,88,0,1,39,40
9214,07-09-2012 06:00,3,0,1,1,25.42,28.03,88,7.0015,5,135,140
9215,07-09-2012 07:00,3,0,1,1,26.24,28.79,89,7.0015,21,465,486
9216,07-09-2012 08:00,3,0,1,1,27.06,30.305,83,7.0015,29,690,719
9217,07-09-2012 09:00,3,0,1,1,28.7,33.335,79,8.9981,33,311,344
9218,07-09-2012 10:00,3,0,1,1,29.52,34.85,74,8.9981,53,171,224
9219,07-09-2012 11:00,3,0,1,1,31.16,35.605,62,8.9981,81,215,296
9220,07-09-2012 12:00,3,0,1,1,31.98,37.12,59,11.0014,76,247,323
9221,07-09-2012 13:00,3,0,1,1,32.8,38.635,59,16.9979,71,283,354
9222,07-09-2012 14:00,3,0,1,1,32.8,38.635,59,16.9979,66,187,253
9223,07-09-2012 15:00,3,0,1,1,32.8,37.88,55,16.9979,66,265,331
9224,07-09-2012 16:00,3,0,1,1,32.8,37.88,55,19.0012,75,395,470
9225,07-09-2012 17:00,3,0,1,1,31.98,37.12,59,22.0028,88,684,772
9226,07-09-2012 18:00,3,0,1,1,31.16,35.605,62,19.9995,95,697,792
9227,07-09-2012 19:00,3,0,1,1,30.34,34.09,62,19.0012,70,498,568
9228,07-09-2012 20:00,3,0,1,1,29.52,34.09,66,15.0013,51,340,391
9229,07-09-2012 21:00,3,0,1,1,28.7,33.335,74,11.0014,55,246,301
9230,07-09-2012 22:00,3,0,1,1,28.7,33.335,74,15.0013,52,247,299
9231,07-09-2012 23:00,3,0,1,1,27.06,29.545,89,16.9979,28,220,248
9232,08-09-2012 00:00,3,0,0,1,27.06,29.545,89,16.9979,20,130,150
9233,08-09-2012 01:00,3,0,0,2,27.06,29.545,89,19.0012,10,107,117
9234,08-09-2012 02:00,3,0,0,1,27.06,29.545,89,22.0028,9,68,77
9235,08-09-2012 03:00,3,0,0,2,27.06,29.545,89,15.0013,3,40,43
9236,08-09-2012 04:00,3,0,0,2,27.06,29.545,94,15.0013,3,8,11
9237,08-09-2012 05:00,3,0,0,2,27.06,29.545,94,16.9979,2,13,15
9238,08-09-2012 06:00,3,0,0,2,27.06,29.545,89,19.0012,8,26,34
9239,08-09-2012 07:00,3,0,0,1,27.06,29.545,89,19.0012,11,71,82
9240,08-09-2012 08:00,3,0,0,1,28.7,33.335,79,22.0028,33,197,230
9241,08-09-2012 09:00,3,0,0,1,28.7,33.335,74,26.0027,87,261,348
9242,08-09-2012 10:00,3,0,0,1,30.34,34.85,70,26.0027,100,322,422
9243,08-09-2012 11:00,3,0,0,1,31.16,35.605,62,30.0026,173,405,578
9244,08-09-2012 12:00,3,0,0,1,32.8,37.88,55,32.9975,220,474,694
9245,08-09-2012 13:00,3,0,0,1,33.62,38.635,52,35.0008,233,435,668
9246,08-09-2012 14:00,3,0,0,1,33.62,38.635,52,30.0026,260,366,626
9247,08-09-2012 15:00,3,0,0,3,22.96,26.515,88,16.9979,175,337,512
9248,08-09-2012 16:00,3,0,0,3,22.96,26.515,88,12.998,19,95,114
9249,08-09-2012 17:00,3,0,0,3,23.78,27.275,83,12.998,52,119,171
9250,08-09-2012 18:00,3,0,0,3,23.78,27.275,83,8.9981,27,140,167
9251,08-09-2012 19:00,3,0,0,3,23.78,27.275,88,7.0015,28,187,215
9252,08-09-2012 20:00,3,0,0,2,23.78,27.275,88,6.0032,28,166,194
9253,08-09-2012 21:00,3,0,0,2,24.6,28.03,83,11.0014,26,155,181
9254,08-09-2012 22:00,3,0,0,2,23.78,27.275,78,19.9995,18,176,194
9255,08-09-2012 23:00,3,0,0,2,23.78,27.275,73,11.0014,12,121,133
9256,09-09-2012 00:00,3,0,0,2,22.96,26.515,73,12.998,18,106,124
9257,09-09-2012 01:00,3,0,0,1,22.96,26.515,73,15.0013,20,104,124
9258,09-09-2012 02:00,3,0,0,1,22.14,25.76,77,19.0012,15,81,96
9259,09-09-2012 03:00,3,0,0,1,22.14,25.76,73,15.0013,14,32,46
9260,09-09-2012 04:00,3,0,0,1,21.32,25,77,16.9979,12,16,28
9261,09-09-2012 05:00,3,0,0,1,21.32,25,77,12.998,16,39,55
9262,09-09-2012 06:00,3,0,0,1,21.32,25,77,12.998,11,24,35
9263,09-09-2012 07:00,3,0,0,1,22.14,25.76,73,11.0014,20,50,70
9264,09-09-2012 08:00,3,0,0,1,23.78,27.275,68,15.0013,27,143,170
9265,09-09-2012 09:00,3,0,0,1,25.42,30.305,61,16.9979,85,214,299
9266,09-09-2012 10:00,3,0,0,1,26.24,31.06,57,19.9995,172,323,495
9267,09-09-2012 11:00,3,0,0,1,27.06,31.06,47,16.9979,194,391,585
9268,09-09-2012 12:00,3,0,0,1,27.06,31.06,47,0,247,510,757
9269,09-09-2012 13:00,3,0,0,1,27.88,31.82,39,0,238,491,729
9270,09-09-2012 14:00,3,0,0,1,29.52,32.575,30,19.0012,232,415,647
9271,09-09-2012 15:00,3,0,0,1,29.52,32.575,32,16.9979,284,412,696
9272,09-09-2012 16:00,3,0,0,1,27.88,31.82,36,19.0012,228,473,701
9273,09-09-2012 17:00,3,0,0,1,28.7,31.82,37,16.9979,213,458,671
9274,09-09-2012 18:00,3,0,0,1,27.06,31.06,36,16.9979,156,404,560
9275,09-09-2012 19:00,3,0,0,1,27.06,31.06,36,16.9979,134,362,496
9276,09-09-2012 20:00,3,0,0,1,25.42,31.06,41,19.0012,91,265,356
9277,09-09-2012 21:00,3,0,0,1,24.6,31.06,46,15.0013,57,149,206
9278,09-09-2012 22:00,3,0,0,1,23.78,27.275,49,16.9979,64,125,189
9279,09-09-2012 23:00,3,0,0,1,22.96,26.515,52,19.0012,22,70,92
9280,10-09-2012 00:00,3,0,1,1,22.96,26.515,52,19.0012,6,35,41
9281,10-09-2012 01:00,3,0,1,1,22.14,25.76,60,12.998,7,11,18
9282,10-09-2012 02:00,3,0,1,1,22.14,25.76,60,23.9994,11,6,17
9283,10-09-2012 03:00,3,0,1,1,21.32,25,68,19.0012,5,7,12
9284,10-09-2012 04:00,3,0,1,1,21.32,25,68,19.0012,1,4,5
9285,10-09-2012 05:00,3,0,1,1,20.5,24.24,72,16.9979,4,36,40
9286,10-09-2012 06:00,3,0,1,1,20.5,24.24,72,8.9981,8,172,180
9287,10-09-2012 07:00,3,0,1,1,21.32,25,68,15.0013,20,427,447
9288,10-09-2012 08:00,3,0,1,1,22.96,26.515,60,19.0012,33,697,730
9289,10-09-2012 09:00,3,0,1,1,24.6,31.06,53,19.9995,40,321,361
9290,10-09-2012 10:00,3,0,1,1,25.42,31.06,50,19.0012,42,168,210
9291,10-09-2012 11:00,3,0,1,1,25.42,31.06,43,19.9995,69,167,236
9292,10-09-2012 12:00,3,0,1,1,26.24,31.06,44,26.0027,76,256,332
9293,10-09-2012 13:00,3,0,1,1,26.24,31.06,38,15.0013,72,251,323
9294,10-09-2012 14:00,3,0,1,1,27.06,31.06,36,19.0012,107,233,340
9295,10-09-2012 15:00,3,0,1,1,27.06,31.06,31,26.0027,115,231,346
9296,10-09-2012 16:00,3,0,1,1,27.06,31.06,34,22.0028,108,380,488
9297,10-09-2012 17:00,3,0,1,1,27.06,31.06,34,22.0028,127,744,871
9298,10-09-2012 18:00,3,0,1,1,25.42,31.06,35,19.9995,111,857,968
9299,10-09-2012 19:00,3,0,1,1,25.42,31.06,38,19.9995,71,562,633
9300,10-09-2012 20:00,3,0,1,1,24.6,31.06,40,12.998,34,356,390
9301,10-09-2012 21:00,3,0,1,1,22.96,26.515,49,11.0014,29,256,285
9302,10-09-2012 22:00,3,0,1,1,22.14,25.76,52,8.9981,15,144,159
9303,10-09-2012 23:00,3,0,1,1,22.14,25.76,52,0,7,86,93
9304,11-09-2012 00:00,3,0,1,1,21.32,25,59,7.0015,5,27,32
9305,11-09-2012 01:00,3,0,1,1,20.5,24.24,63,0,0,10,10
9306,11-09-2012 02:00,3,0,1,1,19.68,23.485,77,11.0014,1,5,6
9307,11-09-2012 03:00,3,0,1,1,19.68,23.485,67,8.9981,1,7,8
9308,11-09-2012 04:00,3,0,1,1,19.68,23.485,72,7.0015,1,8,9
9309,11-09-2012 05:00,3,0,1,1,18.86,22.725,72,6.0032,3,41,44
9310,11-09-2012 06:00,3,0,1,1,18.86,22.725,77,7.0015,11,200,211
9311,11-09-2012 07:00,3,0,1,1,20.5,24.24,72,7.0015,24,572,596
9312,11-09-2012 08:00,3,0,1,1,22.14,25.76,68,6.0032,48,702,750
9313,11-09-2012 09:00,3,0,1,1,24.6,31.06,49,0,35,323,358
9314,11-09-2012 10:00,3,0,1,1,25.42,31.06,38,0,54,142,196
9315,11-09-2012 11:00,3,0,1,1,26.24,31.06,33,6.0032,60,187,247
9316,11-09-2012 12:00,3,0,1,1,26.24,31.06,33,0,62,254,316
9317,11-09-2012 13:00,3,0,1,1,27.06,31.06,29,6.0032,72,256,328
9318,11-09-2012 14:00,3,0,1,1,27.88,31.06,30,6.0032,74,181,255
9319,11-09-2012 15:00,3,0,1,1,28.7,31.82,28,7.0015,73,253,326
9320,11-09-2012 16:00,3,0,1,1,28.7,31.82,28,8.9981,99,437,536
9321,11-09-2012 17:00,3,0,1,1,28.7,31.82,28,0,168,802,970
9322,11-09-2012 18:00,3,0,1,1,26.24,31.06,36,11.0014,110,767,877
9323,11-09-2012 19:00,3,0,1,1,25.42,31.06,41,12.998,56,540,596
9324,11-09-2012 20:00,3,0,1,1,23.78,27.275,56,8.9981,40,421,461
9325,11-09-2012 21:00,3,0,1,1,22.96,26.515,60,7.0015,28,282,310
9326,11-09-2012 22:00,3,0,1,1,22.96,26.515,64,7.0015,27,189,216
9327,11-09-2012 23:00,3,0,1,1,22.14,25.76,68,7.0015,18,91,109
9328,12-09-2012 00:00,3,0,1,1,21.32,25,72,7.0015,8,41,49
9329,12-09-2012 01:00,3,0,1,1,21.32,25,72,7.0015,2,19,21
9330,12-09-2012 02:00,3,0,1,1,21.32,25,72,6.0032,2,9,11
9331,12-09-2012 03:00,3,0,1,1,20.5,24.24,77,6.0032,0,7,7
9332,12-09-2012 04:00,3,0,1,1,20.5,24.24,72,6.0032,0,5,5
9333,12-09-2012 05:00,3,0,1,1,20.5,24.24,72,6.0032,4,44,48
9334,12-09-2012 06:00,3,0,1,1,20.5,24.24,72,6.0032,6,199,205
9335,12-09-2012 07:00,3,0,1,1,21.32,25,72,0,24,533,557
9336,12-09-2012 08:00,3,0,1,1,22.96,26.515,64,7.0015,43,727,770
9337,12-09-2012 09:00,3,0,1,1,24.6,30.305,64,8.9981,50,278,328
9338,12-09-2012 10:00,3,0,1,1,25.42,30.305,61,8.9981,57,148,205
9339,12-09-2012 11:00,3,0,1,1,27.06,31.06,50,12.998,51,181,232
9340,12-09-2012 12:00,3,0,1,1,27.88,31.82,36,8.9981,88,264,352
9341,12-09-2012 13:00,3,0,1,1,28.7,31.82,34,8.9981,85,238,323
9342,12-09-2012 14:00,3,0,1,1,28.7,31.82,37,11.0014,78,200,278
9343,12-09-2012 15:00,3,0,1,1,29.52,32.575,37,8.9981,75,243,318
9344,12-09-2012 16:00,3,0,1,1,29.52,32.575,37,11.0014,90,419,509
9345,12-09-2012 17:00,3,0,1,1,28.7,31.82,41,19.9995,114,811,925
9346,12-09-2012 18:00,3,0,1,1,27.06,31.06,44,16.9979,91,886,977
9347,12-09-2012 19:00,3,0,1,1,26.24,31.06,50,12.998,78,557,635
9348,12-09-2012 20:00,3,0,1,1,25.42,31.06,57,8.9981,38,432,470
9349,12-09-2012 21:00,3,0,1,1,24.6,30.305,60,8.9981,27,279,306
9350,12-09-2012 22:00,3,0,1,1,22.96,26.515,64,6.0032,23,189,212
9351,12-09-2012 23:00,3,0,1,1,22.96,26.515,68,7.0015,16,111,127
9352,13-09-2012 00:00,3,0,1,1,22.96,26.515,73,6.0032,11,46,57
9353,13-09-2012 01:00,3,0,1,1,22.14,25.76,77,6.0032,6,22,28
9354,13-09-2012 02:00,3,0,1,1,22.14,25.76,77,0,0,9,9
9355,13-09-2012 03:00,3,0,1,1,21.32,25,83,0,2,9,11
9356,13-09-2012 04:00,3,0,1,1,21.32,25,83,0,0,6,6
9357,13-09-2012 05:00,3,0,1,1,21.32,25,83,0,3,54,57
9358,13-09-2012 06:00,3,0,1,1,20.5,24.24,82,0,9,186,195
9359,13-09-2012 07:00,3,0,1,1,22.14,25.76,77,0,22,549,571
9360,13-09-2012 08:00,3,0,1,1,22.96,26.515,73,0,33,725,758
9361,13-09-2012 09:00,3,0,1,1,24.6,30.305,64,6.0032,46,292,338
9362,13-09-2012 10:00,3,0,1,1,26.24,31.06,61,6.0032,63,149,212
9363,13-09-2012 11:00,3,0,1,1,27.06,31.06,50,11.0014,71,183,254
9364,13-09-2012 12:00,3,0,1,1,27.88,31.82,44,7.0015,57,240,297
9365,13-09-2012 13:00,3,0,1,1,28.7,31.82,42,0,60,223,283
9366,13-09-2012 14:00,3,0,1,1,29.52,32.575,39,8.9981,60,214,274
9367,13-09-2012 15:00,3,0,1,1,29.52,32.575,42,7.0015,99,253,352
9368,13-09-2012 16:00,3,0,1,1,29.52,32.575,39,6.0032,85,406,491
9369,13-09-2012 17:00,3,0,1,1,29.52,32.575,42,12.998,97,787,884
9370,13-09-2012 18:00,3,0,1,1,27.88,31.82,57,16.9979,108,744,852
9371,13-09-2012 19:00,3,0,1,1,26.24,30.305,65,8.9981,80,594,674
9372,13-09-2012 20:00,3,0,1,1,25.42,30.305,69,7.0015,55,408,463
9373,13-09-2012 21:00,3,0,1,1,25.42,30.305,65,7.0015,26,291,317
9374,13-09-2012 22:00,3,0,1,1,24.6,29.545,69,8.9981,28,223,251
9375,13-09-2012 23:00,3,0,1,1,23.78,27.275,73,7.0015,33,137,170
9376,14-09-2012 00:00,3,0,1,1,22.96,26.515,73,6.0032,24,63,87
9377,14-09-2012 01:00,3,0,1,1,22.96,26.515,73,6.0032,6,35,41
9378,14-09-2012 02:00,3,0,1,1,22.96,26.515,73,0,7,23,30
9379,14-09-2012 03:00,3,0,1,1,22.14,25.76,77,0,5,9,14
9380,14-09-2012 04:00,3,0,1,1,22.14,25.76,77,0,1,11,12
9381,14-09-2012 05:00,3,0,1,1,22.14,25.76,83,0,1,40,41
9382,14-09-2012 06:00,3,0,1,1,22.14,25.76,88,0,8,144,152
9383,14-09-2012 07:00,3,0,1,2,22.96,26.515,88,0,17,437,454
9384,14-09-2012 08:00,3,0,1,2,24.6,28.79,78,11.0014,51,715,766
9385,14-09-2012 09:00,3,0,1,2,25.42,29.545,78,11.0014,46,301,347
9386,14-09-2012 10:00,3,0,1,2,27.88,31.82,65,0,75,171,246
9387,14-09-2012 11:00,3,0,1,2,27.88,31.82,61,7.0015,84,196,280
9388,14-09-2012 12:00,3,0,1,2,28.7,32.575,54,12.998,119,290,409
9389,14-09-2012 13:00,3,0,1,2,28.7,32.575,54,12.998,107,301,408
9390,14-09-2012 14:00,3,0,1,2,29.52,32.575,45,11.0014,113,258,371
9391,14-09-2012 15:00,3,0,1,2,29.52,33.335,48,8.9981,94,273,367
9392,14-09-2012 16:00,3,0,1,2,29.52,33.335,51,0,109,454,563
9393,14-09-2012 17:00,3,0,1,1,29.52,33.335,51,12.998,137,757,894
9394,14-09-2012 18:00,3,0,1,1,29.52,32.575,45,15.0013,116,692,808
9395,14-09-2012 19:00,3,0,1,1,27.88,31.82,57,11.0014,83,496,579
9396,14-09-2012 20:00,3,0,1,1,27.06,31.06,61,7.0015,67,337,404
9397,14-09-2012 21:00,3,0,1,1,26.24,30.305,73,15.0013,42,270,312
9398,14-09-2012 22:00,3,0,1,1,25.42,28.79,83,12.998,40,189,229
9399,14-09-2012 23:00,3,0,1,1,25.42,29.545,78,6.0032,27,168,195
9400,15-09-2012 00:00,3,0,0,1,24.6,28.03,83,7.0015,38,169,207
9401,15-09-2012 01:00,3,0,0,1,24.6,29.545,73,0,8,101,109
9402,15-09-2012 02:00,3,0,0,1,23.78,27.275,78,7.0015,18,75,93
9403,15-09-2012 03:00,3,0,0,1,24.6,29.545,73,16.9979,6,31,37
9404,15-09-2012 04:00,3,0,0,2,24.6,29.545,69,23.9994,3,3,6
9405,15-09-2012 05:00,3,0,0,1,23.78,27.275,60,35.0008,1,15,16
9406,15-09-2012 06:00,3,0,0,1,22.14,25.76,49,27.9993,6,27,33
9407,15-09-2012 07:00,3,0,0,1,22.14,25.76,52,19.0012,10,63,73
9408,15-09-2012 08:00,3,0,0,1,22.96,26.515,49,27.9993,43,169,212
9409,15-09-2012 09:00,3,0,0,1,24.6,31.06,43,27.9993,79,263,342
9410,15-09-2012 10:00,3,0,0,1,25.42,31.06,41,26.0027,119,323,442
9411,15-09-2012 11:00,3,0,0,1,26.24,31.06,38,26.0027,228,399,627
9412,15-09-2012 12:00,3,0,0,1,27.06,31.06,36,23.9994,287,419,706
9413,15-09-2012 13:00,3,0,0,1,27.88,31.82,36,12.998,327,377,704
9414,15-09-2012 14:00,3,0,0,1,27.88,31.82,34,22.0028,325,390,715
9415,15-09-2012 15:00,3,0,0,2,27.88,31.82,34,19.0012,312,342,654
9416,15-09-2012 16:00,3,0,0,2,27.06,31.06,36,15.0013,350,433,783
9417,15-09-2012 17:00,3,0,0,2,27.06,31.06,36,16.9979,295,434,729
9418,15-09-2012 18:00,3,0,0,2,26.24,31.06,36,19.0012,232,382,614
9419,15-09-2012 19:00,3,0,0,1,25.42,31.06,41,11.0014,169,309,478
